source_id,ra,dec,parallax,pmra,pmdec,radial_velocity
5340161954155924864,166.56434584979024,-58.67813301669574,0.10369292410501714,-6.636782488380875,3.1681847509159597,
5340161954155933312,166.5667215110137,-58.67775698155561,-1.1613569412750901,-4.519873086133086,1.8675814964224373,
5340161954156522624,166.5484752338887,-58.67091783820931,-0.4304852005091864,-4.68701311921366,0.7541151790269146,
5340161954156523392,166.54882910303007,-58.66534977004011,-0.221578609956375,-9.672586917814924,1.6361872640525534,
5340161954156529152,166.56130190101473,-58.67152932529117,0.1960250936451311,-8.42242587835013,2.5592574924464424,
5340161954156530176,166.56462176503274,-58.67499229739223,-0.4408439711707132,-5.021067388648175,0.0055822789452291645,
5340161954156530304,166.56514903969963,-58.67630767361697,,,,
5340161954156676736,166.55365722541188,-58.66648971218264,-2.066664630401446,-15.105717449177574,3.1621886426007615,
5340161954156705408,166.55365285213955,-58.66471478518627,1.1446222513981112,-5.50996780782489,-0.6643653383914072,
5340161954156705664,166.55458454237623,-58.668971957121805,,,,
5340161954156979968,166.56701613087492,-58.67970441384066,,,,
5340161954193771136,166.56361617550087,-58.67705816067682,0.4308596817815715,-13.495973035368513,3.5973646443828127,
5340161954193771648,166.55753606995046,-58.67437500528491,0.27800175460554166,-6.532076591018456,1.1853114427361813,
5340161954193775872,166.54842422389189,-58.666723052865564,-0.10374805494444778,-5.639795882567873,1.369785511074511,
5340161954193777664,166.55568694950065,-58.66727047149587,0.1540083854676736,-6.459040997127564,2.5961707921563577,
5340161954193779840,166.5529652587026,-58.66513680209686,2.1127122533907343,-10.870212220446424,5.421296977722429,-24.292946
5340161954193782784,166.54953638756902,-58.66094001517672,2.065867553278964,-10.230282471426843,5.834804222078564,6.7709293
5340161954194171904,166.55616313292705,-58.67278057016764,1.2164844429922916,-6.218394915559586,1.2252705920777764,
5340162018575518464,166.54322556567598,-58.668365762171184,0.8334744874021344,-6.382188387340751,5.377553404396784,
5340162018575818624,166.544450694058,-58.66406587953634,0.03385360265094739,-3.637211749175364,1.5053860523736737,
5340162018575878784,166.5383617777669,-58.65806010732347,-0.05709049220027537,-4.5502405043070375,1.3270881204532048,
5340162018579617792,166.54619178312868,-58.66071235502262,0.07889781531561224,-4.721640708636332,1.7826763878360863,
5340162018597728000,166.53555563405635,-58.661182385914366,-0.0036496634089224766,-4.78471635848043,2.7093938199380707,
5340162018597731072,166.54044710981063,-58.663054910259035,0.013221023056494183,-4.635686808135804,0.7705653016949633,
5340162022873929216,166.54481436577095,-58.66947834585341,0.07085301372141303,-5.635730435871282,2.198875224740458,
5340162022873932416,166.53374091765914,-58.664593260028376,-0.01810688633743551,-8.152726859380781,1.8187620207674597,
5340162022873933696,166.52544175670226,-58.66117533274124,0.38504605575456247,-4.625841153526259,1.1299911692151692,
5340162022873933824,166.53357131596772,-58.663946004770935,0.19431081549770016,-8.078723110938627,1.4113112091916107,
5340162022873934336,166.53560160788885,-58.66449199439328,0.37857721232215813,-9.102266632485007,0.8978196425768995,
5340162022873935360,166.5315800006854,-58.66292240017064,-0.30020044302293697,-8.046738263806997,0.7851841015602159,
5340162022873939072,166.52855337436384,-58.66185730951087,0.5281701784207087,-4.948065434551559,2.5066524574822115,
5340162022873939200,166.52941346544017,-58.661435262410464,0.9838987740135643,-3.952521183184256,1.0712210055656446,
5340162022873940480,166.5333088837674,-58.662648935919734,1.3986860220749266,-3.934886166170715,-0.33841021720009173,
5340162022873940608,166.53397426369634,-58.662509546796834,0.4833723843394001,-7.904290307889554,2.653279672650151,
5340162022873941504,166.5276334100072,-58.660090362167075,0.6633590750649454,-4.631451853824524,0.18619339082015077,
5340162022873945344,166.52706873581684,-58.658929566932805,0.008429450550999699,-6.60337406689647,1.9194838162112489,
5340162022873947136,166.52407180609396,-58.65734171482991,0.06213482206813514,-8.220441872603647,2.690875436734478,
5340162022873951488,166.52153338381058,-58.65524889795126,-0.15667132308363763,-6.0776024679350025,2.028816676656181,
5340162022873951616,166.53486390719405,-58.659741556190596,1.1477448413137206,-7.659353103741777,5.00349042867039,
5340162022873951744,166.53417347499095,-58.659700865422764,1.1990090514528138,-5.164247578372597,1.6359989197563305,
5340162022873954560,166.5235372975544,-58.654924243681265,4.411801474634188,-0.43449538954184413,1.9336253053556813,
5340162022873959936,166.52875280009297,-58.65595075446822,1.2243480979145027,-11.303533860312786,0.09906052886902147,
5340162022873960192,166.52824849482303,-58.65595562404396,-0.03282398728064618,-6.857175349466966,0.8936896249380324,
5340162022873960576,166.5334245459188,-58.65770819174792,-0.3390005260296851,-6.546453326796107,0.5873324009404035,
5340162022873962368,166.53358152297295,-58.6569591017019,0.4257853088515058,-4.386365591462573,6.210563744683147,
5340162022873962496,166.53295018813841,-58.65694703291829,0.5106955410427845,-8.005263573514023,1.3081333501062067,
5340162022873966720,166.54112208201659,-58.65917775209079,0.20674653383197247,-5.029214709316065,3.19814193844731,
5340162022873966976,166.5436840277153,-58.659822985856884,0.8399346352311473,-6.810557600850626,2.651017733891701,
5340162022873972992,166.52845031064433,-58.65312093133741,0.050007006275234966,-4.279538019690019,0.9454134594803691,
5340162022873979136,166.538976669256,-58.65466517339356,-1.6708888201370835,-6.632490387535431,-1.1028047633109896,
5340162022873979392,166.53974928339605,-58.655052709067405,0.49239276595177034,-4.8455289208787065,1.5583224255292314,
5340162022873979520,166.53936870834536,-58.65467282407084,-0.8729489497165066,-7.965268952535677,2.575303691994219,
5340162022873980800,166.5332587686096,-58.65210385961342,-0.11575059193159193,-5.859633219373893,3.6048441300583733,
5340162022873981184,166.52489752334014,-58.64899843688426,1.0367845773041835,-5.46509070973608,2.7516332539264603,
5340162022873982208,166.52645423627374,-58.64927200797624,0.19111266011610734,-7.667403623803353,1.7588057083865234,
5340162022873983360,166.5222666768313,-58.64761615036642,0.5560028445825381,-8.223040941884179,2.62397404626589,
5340162022875304960,166.52804795333148,-58.65094395920448,-0.24300264993911339,-5.396387337443003,1.8956375168702702,
5340162022875308800,166.53365902164768,-58.66165003950337,-1.3904729726443907,-3.5154206189926387,-0.3621288991235866,
5340162022875310464,166.5304928240838,-58.65193191688306,0.3562160817725404,-5.004850824195408,2.4419862591049175,
5340162022875329408,166.54157694564992,-58.66793564363368,0.3210154248156965,-6.879565420471232,2.653492858643203,
5340162022875335936,166.54254118697426,-58.66718837012929,0.08009484144588835,-5.78582847538959,1.7491019877081957,
5340162022875342080,166.54389168396048,-58.6660592319594,-0.2928972872637226,-6.1075822252261975,0.6469524786369724,
5340162022875351296,166.5465606229214,-58.665084694522214,0.9246471683620472,-3.199862739360147,2.204238391422739,
5340162022875989504,166.52038106172958,-58.65707205320328,,,,
5340162022875990400,166.52129118011104,-58.6500255233675,0.37255309661075137,-7.5860413107719475,2.7002906892599823,
5340162022875990784,166.52315044665525,-58.65137625862853,0.1251919303678262,-5.671092034681145,1.144528539948653,
5340162022875996032,166.53726872311995,-58.66318701707668,-1.1880882319254502,-6.4036579922728825,1.491651169733768,
5340162022875996544,166.53792760457844,-58.66238929678937,0.9650341819803304,-5.5599814451480505,4.8878563313532,
5340162022875996672,166.5366753764391,-58.65700672471269,,,,
5340162022875996800,166.53586751806833,-58.6570566112258,0.2853292229041555,-5.891292937248076,1.4310253863857656,
5340162022875999488,166.54356607435773,-58.6563073444487,,,,
5340162022876151552,166.53812936210687,-58.65565780749682,-0.5718944129471968,-5.453751540908519,2.0772905345982933,
5340162022876151680,166.5284276972079,-58.6570248301404,-0.7909856600846523,-5.197203215420166,1.4615386575434683,
5340162022876181632,166.5221090332147,-58.656385965953,-0.14555589403213912,-4.28151098817705,1.8684683939543403,
5340162022876181760,166.52058752535837,-58.657708644599836,-0.15716181251360628,-2.4504654257044485,0.8051420488266577,
5340162022876181888,166.5180918600222,-58.657906935091376,,,,
5340162022876264064,166.54080095086022,-58.65515282129359,-0.4564721349569449,-8.142660272624063,0.7568041782984491,
5340162022876264960,166.53928119594505,-58.65813525724241,-0.045244727459881846,-5.191865975649675,1.6865117050067382,
5340162022876338944,166.53206100160784,-58.66520407046194,,,,
5340162022876339072,166.54005184280268,-58.665360260477954,,,,
5340162022913249408,166.5220613328773,-58.66115564295982,0.41131085001940737,-7.548649910873783,4.65683345699841,
5340162022913249536,166.53610483142077,-58.66576228216727,0.33287172751560173,-7.798442842741992,4.133556121684965,
5340162022913250560,166.52007622331806,-58.65906279947258,0.33177602438292964,-6.435901462856295,1.9168746620649628,
5340162022913251328,166.5371945365193,-58.664366126179445,2.1119661820073445,-10.33705844560164,4.778639782405916,
5340162022913251712,166.5241836562315,-58.65925837657159,1.7876911591886684,-9.656344072920232,4.89420117291502,
5340162022913252352,166.53067416351107,-58.66052381641378,-0.46388962847289616,-7.488940155437781,2.505109202114107,
5340162022913255296,166.52360813742038,-58.65536819690737,0.10673913124916182,-7.483498440312254,2.6063324016405436,
5340162022913255680,166.5250910370108,-58.65573625325271,0.27392694264291667,-10.546568400464645,3.0564899772795657,
5340162022913255936,166.537530156017,-58.659973681606,0.2487203717345926,-5.006716817555375,1.8681714766670334,
5340162022913257088,166.52827610772238,-58.65561205170486,1.4285911968449971,-30.78098202232689,18.500391874397447,
5340162022913258496,166.53496551877086,-58.65701835319478,0.08147477636573983,-5.873674625988749,1.838068590241352,
5340162022913259392,166.53139065580453,-58.65480427460054,0.160958478872808,-6.656777427801582,1.8498352838848393,
5340162022913503488,166.5204415840392,-58.65079991384323,0.5170037122423683,-4.939891033796863,-2.1432904782310436,
5340162022913627008,166.5301723926529,-58.65387267760807,0.1237914385417751,-5.222154230519977,2.562103920911646,
5340162022913627264,166.5381274842725,-58.66230067445865,,,,
5340162022913661440,166.5297856071656,-58.657747162165634,0.5539059919156616,-5.999941822292889,-0.37621649258499157,
5340162022913661568,166.5247018047404,-58.65246296353809,,,,
5340162052957458304,166.52597883372962,-58.647155764137636,0.3267011940503768,-7.306636838405332,1.733816205960197,
5340162057233717632,166.5396108627867,-58.65430845154551,,,,
5340162057233721600,166.52274582334167,-58.647276740222864,0.11840905250792132,-5.650654234626066,-2.190217319922708,
5340162057233722368,166.53401083614105,-58.651629176502965,-0.35525490800487053,-6.832338269291406,1.716072370276648,
5340162057233723136,166.53210245323908,-58.65071723578418,0.16585724974290214,-7.015963336017332,3.6112990685730626,
5340162057233727488,166.52322850720725,-58.64606588888906,-0.4499151449354286,-5.39187412478219,1.6052202229207762,
5340162057233729152,166.5249151400248,-58.6462885177895,0.16625223096897473,-4.267678754219596,3.650816155066252,
5340162057235735808,166.5358009461835,-58.65230328267299,0.06923930664985425,-4.917671202201769,3.8448116504070526,
5340162057235889408,166.5282986526964,-58.64736606748772,,,,
5340162057235889536,166.52817294794215,-58.64758774198142,-0.808515774084048,-10.64518394304238,2.7403656554343607,
5340162057235919232,166.53612736778538,-58.651782468096684,2.7998720650029423,-5.468307805871944,3.120477022926209,
5340162057273001088,166.53489162214518,-58.65172711441906,0.34718883856543525,-6.173993684979954,2.3014163592089742,
5340162057273001984,166.53167472559855,-58.64996549377493,0.21077054973998383,-3.1659346145358858,1.4760916424042918,0.9368138
5340162224734380160,166.50422615002478,-58.64982664148523,0.1615077885326113,-5.001171172488865,1.8390153725053238,
5340162224734381696,166.5086297087486,-58.646028803141604,0.5570460453546677,-4.715008953599995,0.24513470478379223,
5340162224738044416,166.49287780672057,-58.648484482483546,0.5777025552551045,-10.799894383025649,-7.377995940253552,
5340162224738044544,166.49446602924849,-58.63901051374642,0.06296002803542976,-9.03346909677331,4.52183081730792,
5340162229032378880,166.49927465391508,-58.648183211083435,-0.36599150038352746,-4.757977441938513,2.217240255019287,
5340162224738045440,166.51632510864198,-58.65319351012451,0.35576206168409863,-5.315398791765937,1.9224472885594839,
5340162224756127360,166.49847253807508,-58.645648814140415,0.3535966786551412,-10.994462980802966,2.04873857965936,
5340162224756131584,166.50460437975687,-58.6401037410186,0.10470230232847619,-4.0005356709738065,0.9468679262377355,
5340162224765062272,166.50992474295325,-58.64449407616401,0.6947376850672992,-10.7595595794376,4.530654341520241,
5340162224765062400,166.50949632516966,-58.64375570646461,0.1429868483547324,-9.481843589784662,2.126250255135546,
5340162224765062784,166.4969251344017,-58.64294146534644,0.09714670089538677,-8.061142005932528,2.7022227147347047,
5340162224765064832,166.5006868230358,-58.6476990704325,-0.14716281511269866,-7.7646594080724745,0.3906874547973894,
5340162224765065344,166.50519483491667,-58.65016346359325,-0.28097835564715345,-5.129922737774387,2.009325124970956,
5340162229032370048,166.50587304120728,-58.652710788820045,-0.8152380665066734,-6.921349910158175,3.041259802411903,
5340162229032377472,166.51632058917144,-58.654555680120765,0.2045100502754031,-5.129035106562366,0.8831466211980945,
5340162229032379392,166.51522556648592,-58.65370259817345,0.1572252374876319,-4.814029467594148,3.661031288947698,
5340162229032386176,166.50718573665267,-58.64924049991936,0.3575252455528277,-15.229311740780343,4.060225396803521,
5340162229032389760,166.51730266104158,-58.652343344298714,1.0745279890428665,-5.17976968279498,2.3044837262331646,
5340162229032397056,166.49391680342106,-58.64213603152936,0.20879231431039535,-5.592494675449897,3.830066739758932,
5340162229032399872,166.51313976254335,-58.648480592802095,-0.1091197892002554,-5.711149135366362,2.967418303271666,
5340162229032400128,166.5186790716556,-58.650310558932844,0.45146862758758016,-6.432952970059546,3.470427309466877,
5340162229032404992,166.4977548806046,-58.64136822532566,0.32905578375494027,-4.472383405090524,-1.4556459041545708,
5340162229032409984,166.51442402543796,-58.64568055929889,-0.580037744937965,-5.565062889084884,2.099177801743397,
5340162229032411520,166.4970890948017,-58.6391203345456,-0.06520389738592516,-2.768740098416666,0.5889890876243724,
5340162229032412800,166.51408355995565,-58.6451370437191,,,,
5340162229032413056,166.5121171510283,-58.644051027885354,-0.2700492886599971,-5.185993434767077,2.6127133486525307,
5340162229033576448,166.49000612975942,-58.645336860195414,0.6363488736770735,-8.521427337438025,1.7729406427536913,
5340162229033582208,166.49151161335686,-58.64613028386301,0.37009732973521997,-5.991324090140352,2.552338882839288,
5340162229033622528,166.49360956455783,-58.63904768178087,0.046930932892524604,-6.853405692064252,1.0040684743805723,
5340162229033622656,166.49546200209556,-58.64359215258982,0.05081598489828194,-4.786927350190305,2.09900958973084,
5340162229033630976,166.49831858782838,-58.64457171386927,0.4723692322216749,-4.572310093287265,0.27507266013546405,
5340162229033631104,166.49870646879893,-58.64481607655671,-2.840503316889699,-4.214175058743747,4.086946293408328,
5340162229033637760,166.499250642662,-58.64095184557758,1.2215619637662176,-5.8253357792546945,2.990401731691482,
5340162229033645312,166.50608399453165,-58.65355337265729,-0.287490150966718,-2.525149755574198,2.649580984566387,
5340162229033653248,166.50822186526747,-58.6542793851934,,,,
5340162229033663872,166.50688676182276,-58.64535968623931,0.24989636703823948,-6.041652779992343,1.9704280407722172,
5340162229033685632,166.51229528706287,-58.645351342418515,1.492777151663055,-5.247309557510436,2.4497702859522468,
5340162229033698688,166.51762274845544,-58.64962977920771,0.19106112509552986,-6.881140590094759,7.678002912127934,
5340162229034411520,166.4907665251763,-58.64292997760057,0.4200531682261949,-5.038792862792146,1.2215673432007825,
5340162229034416640,166.50458328543115,-58.64903995935548,,,,
5340162229034416896,166.50603326162542,-58.64729801812586,-0.06402208873263796,-4.902182180157934,0.702134095013821,
5340162229034418944,166.51186428411893,-58.65293123746871,,,,
5340162229034581632,166.5101298003281,-58.65027458876067,-0.5364968896134727,-6.249081958250819,2.7017229253090864,
5340162229034610944,166.50305639506112,-58.64454620560384,,,,
5340162229034697600,166.51212305425605,-58.64850174343008,,,,
5340162229034697728,166.51482886569642,-58.656896713276716,2.6610613014800397,-4.168795743193923,1.0311755037882016,
5340162229034698752,166.50391315866545,-58.65314336310939,,,,
5340162229071682432,166.51398241585088,-58.65495519718484,0.43486329692827197,-7.338682090562028,3.000268095633631,
5340162229071682688,166.5041817750882,-58.65103100467085,0.3256651713212999,-5.473977657116318,2.3140686066651326,
5340162229071682944,166.50918711030334,-58.652681173365885,0.2726378934073454,-7.550381397017795,-0.10874225716603415,
5340162229071686400,166.49977753805786,-58.646265632003,0.32095575608545684,-5.382326144793641,1.3051816146265018,
5340162229071686912,166.51658404463979,-58.652162419031875,2.1137508808340897,-10.695652505937222,5.6188229231245455,
5340162229071687040,166.50943224316788,-58.649624754521,0.4240971538112608,-8.83011939589359,3.1205782044822277,
5340162229071687424,166.50241217575817,-58.64645675884425,0.545566864268282,-6.87546620417952,2.5802832710226067,
5340162229071688448,166.50279760551467,-58.645760470374064,-0.06982746466290188,-6.133686798442939,3.159127738297159,
5340162229071688960,166.5012333823824,-58.64440810509548,0.7790464006922427,-4.905372786777814,1.9508445744460845,
5340162229071690240,166.50518919357285,-58.64483809602649,0.2691412345391807,-4.824252740218995,1.1934169991962813,
5340162229071690496,166.49984992128205,-58.64255656050744,0.46373304474753885,-13.278342734617674,3.091011310647977,
5340162229071691136,166.50172423501917,-58.642188004708814,0.12284641396510174,-4.385041250965841,1.447578785472135,
5340162229071691904,166.5208911340203,-58.647886666845345,0.34643070252478525,-6.212662101603791,2.2349550117724286,
5340162229071692672,166.51523275432632,-58.64523798367031,0.23791673481898928,-6.177494337845723,2.975756679577842,
5340162229071919104,166.49414870943562,-58.63651956434059,0.16682581042702968,-6.336013106213086,1.9889799815648026,
5340162229072055424,166.4938594356769,-58.64333630917326,,,,
5340162229072106368,166.50306661367622,-58.64733950615931,-0.7690592112678949,0.3975749366710102,8.253082612364661,
5340162229080923136,166.50169720628534,-58.65138359072048,-1.2858584751911912,-4.993508996310173,1.4538506112743725,
5340162259115866496,166.5003439019623,-58.636993883554766,-0.7853979560512645,-4.441859899398473,1.7231921948190485,
5340162259124800896,166.50139050375682,-58.638293159436266,0.2596581813351122,-7.079619358648304,3.5944459249892033,
5340162263392157312,166.51465264100213,-58.64322343616358,0.1914100998554972,-6.504923082087727,2.1388183509131675,
5340162263392160128,166.51888345152852,-58.64387230994358,1.0074687780791975,-18.51416526138653,5.147252141875344,
5340162263392186624,166.49996801486165,-58.63583742113435,0.5683288984776076,-5.734334583679741,2.3781381705881737,
5340162263392186752,166.51596381219568,-58.6415145986865,0.47041246336028436,-4.587751141995502,1.7467227013377717,
5340162263392187392,166.51043943556036,-58.639445943513394,-0.45703225951917903,-5.368876300421789,2.1440054515555906,
5340162263393367808,166.494661752224,-58.63561183551167,-0.0487430113692604,-3.756308522455859,2.6009780522782817,
5340162263393400192,166.5040221155584,-58.639209911433014,0.43011140196754394,-6.2974167964616665,0.30531714208907507,
5340162263393404416,166.50506292838543,-58.639290321035226,-0.43094255112086643,-6.38582231558035,0.8587086866985137,
5340162263394153344,166.4941813381629,-58.63449920348341,-0.029277207975115738,-7.282361963209685,1.2644946268577528,
5340162263394349056,166.50354140823995,-58.63716699829819,1.5897431730288587,-7.491051779841801,-0.4468231125225355,
5340162263394528512,166.52037846583724,-58.64604831361898,1.1380566331599096,-4.525765659074759,3.496587892716089,
5340162263431433984,166.51708249292372,-58.64310566791806,0.17612657720070887,-3.089191294560102,0.9003133294509303,
5340162263431794432,166.50037061516332,-58.63629473709963,,,,
5340162293453480448,166.47458987879463,-58.6371709327237,0.6933839809094159,-6.367295498035458,2.316843247316386,
5340162293453486720,166.4686014528968,-58.634041357477386,0.24955503894940229,-10.731176656634737,2.3685568048513215,
5340162293453495936,166.46426292585957,-58.62741417694633,0.2562299739729421,-4.757176661251117,2.8550743737075575,
5340162293453676288,166.48251099369546,-58.644357050446125,2.45409760315397,-7.837688354603436,4.52295893426506,
5340162293453679488,166.47574320351097,-58.62976626608461,-0.0801661740899742,-5.0889654433699585,2.0656064254426663,
5340162293453729152,166.46255535434244,-58.63019608771549,2.1231702993031,-10.687164158308393,5.370513870298222,
5340162293453862912,166.4678598672932,-58.632221834008355,0.6582074168923869,-6.735916769126197,1.2013262444255646,
5340162293457520384,166.47065948759763,-58.63501113631701,0.15823476710296921,-6.039236780091284,0.528712306156463,
5340162293457520896,166.485821177769,-58.64488363674329,1.995560257034141,-10.169521793445302,4.830297496312996,
5340162293475593472,166.48327820420872,-58.637893548855615,0.3694991510994031,-5.104852850553358,2.2320844195036806,
5340162293475595648,166.48758522316413,-58.6439236379992,1.3050943587467532,-2.2285059217404615,1.7341418818973304,
5340162293475597952,166.49047293117945,-58.63491196128849,0.14806504908025706,-4.2198632521572845,1.9111953721003847,
5340162293484542848,166.48542598777172,-58.642481208142755,-0.014343217722008847,-7.226621273129506,3.006787911586331,
5340162297752982144,166.46438317039235,-58.63436538046734,-0.5723109470185068,-7.110163592148645,2.673455074919585,
5340162297752986240,166.46710542112993,-58.63796071753052,0.20083104163931176,-4.288541061329948,1.2719830655350854,
5340162297752988032,166.46497011969106,-58.631709453109494,,,,
5340162297752992640,166.46478975859972,-58.62873637600484,0.2015481931643414,-4.659120627420836,2.5412556166108375,
5340162297752994688,166.46663226085144,-58.63072688510567,-0.048771247542183926,-6.3560882370662695,3.0093221511659127,
5340162297752995584,166.46729920236504,-58.63201161832076,0.31553530696580323,-5.585928055113461,1.3476472221907314,
5340162297752998016,166.4688715863578,-58.634631554094284,1.9706705271626084,-10.314327401005048,5.155727353758085,
5340162297752998144,166.46734521429377,-58.63018611512065,-0.48853992930006157,-6.869108545162972,2.8688617398564134,
5340162297753001216,166.47140245078026,-58.638817612352135,-0.4218296399516428,-8.870298518955696,0.7812209047974898,
5340162297753001344,166.47140884783136,-58.639189051842955,-0.30165308061634855,-4.874865257482716,1.9084989984573784,
5340162297753006336,166.47061162746488,-58.631063602398044,0.6501765917150909,-9.863345330824217,3.9766428354582595,
5340162297753013248,166.4732311109669,-58.6322525527506,-0.13003773517726652,-6.5537900133419695,1.7654248887986141,
5340162297753019904,166.47848208532463,-58.6404741870937,0.21173683667119292,-4.768262795356548,1.7586769347509392,
5340162297753021696,166.47576997700384,-58.63223843272301,0.5660463534297989,-5.011522219358338,3.1589177988171375,
5340162297753021824,166.47466254584685,-58.629408194154486,-0.31200083138684825,-6.679056599422057,4.131795062846973,
5340162297753024768,166.47592297762353,-58.63056415755593,0.7096810612140739,-7.874196827687907,3.2710998930835475,
5340162297753027072,166.47726096364352,-58.63172658811926,0.2696094746310181,-5.640363560447639,0.8487696202521519,
5340162297753029888,166.4798876384076,-58.63693687421013,0.4071387665326768,-10.040671886687845,2.2237019229506036,
5340162297753030912,166.4809158442526,-58.6382929511866,0.03304860105384158,-4.362542291318153,1.0475884104183981,
5340162297753036416,166.4809037785819,-58.63399621686236,0.19316924309723105,-5.37669459149451,2.331922729211004,
5340162297753038848,166.48379131216245,-58.63975745056612,-0.2814633905623253,-5.161734269057836,1.0514249576558814,
5340162297753040896,166.48216101059148,-58.63530202518515,-0.0377894592057567,-6.084086179185441,2.4729431932868,
5340162297753041024,166.4828106073941,-58.63525764307514,0.24212162322729736,-13.111463522126625,4.354351959173274,
5340162297753041792,166.48230588986343,-58.63338134396536,-1.1080993363836422,-11.249213161296971,1.9605586777334747,
5340162297753045632,166.48741585342887,-58.64423429944921,-0.4233304850659715,-9.412453837600092,4.175551553962757,
5340162297753048576,166.48760361748023,-58.641843881609745,,,,
5340162297753050880,166.48788256432388,-58.641266057414676,-0.48155749288029803,-6.508828344526385,4.388723090195738,
5340162297753053568,166.4852540331077,-58.632802093607694,-1.293816497950451,-4.821135268984597,1.196533337562696,
5340162297753056256,166.48726177235915,-58.63671715058419,0.3895618981701353,-5.732602957844799,3.7523492839482238,
5340162297753056384,166.48801849758874,-58.63831337412414,-0.3679480132090808,-4.896611339413052,1.042514973553613,
5340162297753079424,166.48929014578763,-58.639843686622235,0.5275156393205769,-6.641723196084568,2.467283207790879,
5340162297753079680,166.4898067931515,-58.639354748044326,0.43081018831249956,-6.32185579802167,2.637602967669035,
5340162297753079808,166.4893201924187,-58.63964416040119,-0.3041410125019152,-6.622186645200099,2.4953198121877715,
5340162297753080832,166.48719177834786,-58.63352784161056,-0.3327946455395212,-4.663754701862838,1.2967018111402173,
5340162297753089408,166.4899921821392,-58.63508985875878,0.0859827155668458,-6.901777479973569,1.2485526840155998,
5340162297753099520,166.49248732328562,-58.63562937357244,0.044578851655301295,-4.601287850905227,1.2219035017532107,
5340162297753880960,166.46311481658554,-58.634855907547426,0.299939677067115,-7.033267329177897,3.1043074651899456,
5340162297753881472,166.46284010218145,-58.6307320813148,0.236097473275642,-4.258504178509271,1.8849520772247688,
5340162297753883392,166.47035862054966,-58.63447450798875,0.8681602467804699,-12.63496797463884,1.1481093945134773,
5340162297753884928,166.4769899695499,-58.633716290891755,0.08646093568848051,-5.1698479454468265,1.9087759929736723,
5340162297753885440,166.48210173896274,-58.642600534628876,-1.1649153917401633,-2.013477200582199,2.450074694771973,
5340162297754058240,166.48096448534088,-58.640754848609,-0.1614930236768556,-5.074300524485001,2.6601688349135815,
5340162297754247424,166.48276375184338,-58.639786923121285,0.41585180396802857,-7.276834368116939,-1.98993844696344,
5340162297791376896,166.4688343553126,-58.63865409202337,-0.8894195734325628,-7.425580171416792,0.0052362644053052495,
5340162297791377408,166.4692790883238,-58.6370442836457,0.35275748038362487,-9.561462419063686,3.271710690839224,
5340162297791378816,166.47307341060747,-58.6396973090026,0.6183553453734778,-6.152166466781327,1.0530854159037357,
